Ticket_ID,Customer_ID,Created_Date,Created_Time,Channel,Category,Sub_Category,Priority,Agent_ID,Customer_City,Customer_Type,Ticket_Status,First_Response_Minutes,Resolution_Hours,Reopened,Escalated,CSAT_Score,Resolved_Date,Resolved_Time
TKT000135,CUST01582,11-06-2026 00:00,00-01-1900 16:19,Chat,Product,Damaged Product,Medium,AG024,Pune,Returning,Closed,57,14.93,No,No,5,12-06-2026 00:00,00-01-1900 07:14
TKT000136,CUST02445,12-06-2026 00:00,00-01-1900 13:24,Chat,Refund,Partial Refund,Medium,AG003,Pune,Returning,Pending,95,,No,Yes,,,
TKT000137,CUST03522,09-04-2026 00:00,00-01-1900 08:49,Chat,Product,Damaged Product,Critical,AG019,Hyderabad,New,Closed,9,2.58,No,No,4,09-04-2026 00:00,00-01-1900 11:24
TKT000138,CUST02533,21-01-2026 00:00,00-01-1900 11:03,Social Media,Technical,Checkout Error,Low,AG029,Bengaluru,New,Closed,182,32.11,No,No,5,22-01-2026 00:00,00-01-1900 19:10
TKT000139,CUST02431,22-04-2026 00:00,00-01-1900 10:48,Social Media,Product,Damaged Product,Medium,AG019,Chennai,New,Closed,39,10.8,No,No,4,22-04-2026 00:00,00-01-1900 21:36
TKT000140,CUST01336,03-04-2026 00:00,00-01-1900 20:46,Email,Product,Missing Item,Medium,AG024,Hyderabad,Returning,Closed,83,6.08,No,No,5,04-04-2026 00:00,00-01-1900 02:51
TKT000141,CUST00686,01-01-2026 00:00,00-01-1900 22:15,Email,Technical,Coupon Error,Critical,AG032,Bengaluru,Returning,Closed,13,3.05,No,Yes,3,02-01-2026 00:00,00-01-1900 01:18
TKT000142,CUST01453,21-05-2026 00:00,00-01-1900 13:53,Phone,Technical,Page Not Loading,High,AG030,Delhi,Returning,Closed,41,4.24,Yes,No,4,21-05-2026 00:00,00-01-1900 18:08
TKT000143,CUST00714,12-06-2026 00:00,00-01-1900 13:34,Email,Product,Wrong Item,Medium,AG019,Bengaluru,Returning,Closed,63,8.42,Yes,No,,12-06-2026 00:00,00-01-1900 22:00
TKT000144,CUST00304,02-03-2026 00:00,00-01-1900 17:47,Email,Delivery,Late Delivery,Medium,AG015,Mumbai,Returning,Closed,60,8.62,No,No,4,03-03-2026 00:00,00-01-1900 02:24
TKT000145,CUST02011,17-01-2026 00:00,00-01-1900 07:20,Chat,Technical,Checkout Error,High,AG034,Hyderabad,New,Closed,34,13.82,No,No,4,17-01-2026 00:00,00-01-1900 21:09
TKT000146,CUST01104,16-06-2026 00:00,00-01-1900 08:59,Email,Refund,Refund Delayed,Low,AG001,Bengaluru,Returning,Closed,172,15.55,No,No,5,17-06-2026 00:00,00-01-1900 00:32
TKT000147,CUST02033,24-01-2026 00:00,00-01-1900 15:25,Social Media,Refund,Return Pickup,Low,AG003,Mumbai,Returning,Closed,168,9.67,No,No,5,25-01-2026 00:00,00-01-1900 01:05
TKT000148,CUST00313,04-06-2026 00:00,00-01-1900 21:25,Chat,Product,Damaged Product,Medium,AG023,Mumbai,Premium,Closed,49,17.77,No,No,4,05-06-2026 00:00,00-01-1900 15:11
TKT000149,CUST01425,30-04-2026 00:00,00-01-1900 23:45,Chat,Payment,EMI Issue,High,AG006,Hyderabad,Returning,Closed,57,5.42,No,No,,01-05-2026 00:00,00-01-1900 05:10
TKT000150,CUST03487,03-02-2026 00:00,00-01-1900 06:29,Phone,Refund,Return Pickup,Medium,AG008,Chennai,Returning,Closed,126,40.61,No,No,3,04-02-2026 00:00,00-01-1900 23:05
TKT000151,CUST01607,06-02-2026 00:00,00-01-1900 21:59,Email,Technical,Page Not Loading,Medium,AG032,Delhi,Premium,Closed,72,7.27,No,No,4,07-02-2026 00:00,00-01-1900 05:15
TKT000152,CUST01585,18-04-2026 00:00,00-01-1900 02:24,Chat,Refund,Return Pickup,Medium,AG007,Mumbai,Returning,Closed,48,16.28,No,No,5,18-04-2026 00:00,00-01-1900 18:41
TKT000153,CUST02193,26-03-2026 00:00,00-01-1900 13:56,Email,Cancellation,Order Cancellation,Medium,AG011,Hyderabad,Returning,Closed,76,10.52,No,No,5,27-03-2026 00:00,00-01-1900 00:27
TKT000154,CUST00268,27-02-2026 00:00,00-01-1900 05:38,Chat,Payment,EMI Issue,Medium,AG009,Bengaluru,Returning,Closed,66,4.73,No,No,5,27-02-2026 00:00,00-01-1900 10:22
TKT000155,CUST03845,27-04-2026 00:00,00-01-1900 22:42,Social Media,Product,Quality Issue,High,AG022,Hyderabad,Returning,Closed,49,4.48,No,Yes,4,28-04-2026 00:00,00-01-1900 03:11
TKT000156,CUST03776,01-06-2026 00:00,00-01-1900 17:40,Phone,Product,Wrong Item,High,AG024,Pune,Premium,Closed,21,2.18,No,No,4,01-06-2026 00:00,00-01-1900 19:50
TKT000157,CUST01182,01-03-2026 00:00,00-01-1900 18:48,Chat,Technical,App Crash,Medium,AG032,Hyderabad,Premium,Closed,115,11.76,No,No,4,02-03-2026 00:00,00-01-1900 06:33
TKT000158,CUST04353,28-01-2026 00:00,00-01-1900 18:08,Social Media,Payment,Payment Failed,Low,AG006,Bengaluru,Returning,Closed,209,17.92,No,No,5,29-01-2026 00:00,00-01-1900 12:04
TKT000159,CUST02607,21-03-2026 00:00,00-01-1900 14:56,Phone,Refund,Partial Refund,Low,AG001,Mumbai,Premium,Closed,146,24.27,No,No,4,22-03-2026 00:00,00-01-1900 15:13
TKT000160,CUST00359,15-06-2026 00:00,00-01-1900 01:36,Social Media,Delivery,Late Delivery,Low,AG017,Bengaluru,New,Closed,183,24.66,No,No,4,16-06-2026 00:00,00-01-1900 02:16
TKT000161,CUST02400,07-04-2026 00:00,00-01-1900 14:59,Email,Delivery,Late Delivery,High,AG011,Hyderabad,Returning,Closed,27,5.75,No,No,5,07-04-2026 00:00,00-01-1900 20:44
TKT000162,CUST03183,02-05-2026 00:00,00-01-1900 11:03,Email,Refund,Return Pickup,Low,AG001,Delhi,Returning,Closed,133,34.87,No,No,4,03-05-2026 00:00,00-01-1900 21:56
TKT000163,CUST02363,19-01-2026 00:00,00-01-1900 17:31,Chat,Product,Wrong Item,Medium,AG022,Bengaluru,Returning,Closed,96,20.88,No,No,,20-01-2026 00:00,00-01-1900 14:24
TKT000164,CUST00562,26-03-2026 00:00,00-01-1900 14:09,Email,Delivery,Late Delivery,Low,AG011,Hyderabad,Returning,Closed,182,23.61,No,No,4,27-03-2026 00:00,00-01-1900 13:45
TKT000165,CUST02822,25-05-2026 00:00,00-01-1900 06:03,Chat,Technical,App Crash,Medium,AG036,Bengaluru,Returning,Closed,84,20.44,No,No,5,26-05-2026 00:00,00-01-1900 02:29
TKT000166,CUST02521,31-05-2026 00:00,00-01-1900 12:06,Email,Delivery,Tracking Issue,Medium,AG012,Mumbai,Premium,Closed,59,17.98,No,Yes,4,01-06-2026 00:00,00-01-1900 06:05
TKT000167,CUST03508,20-04-2026 00:00,00-01-1900 06:27,Email,Account,Profile Update,High,AG034,Bengaluru,Returning,Closed,42,3.03,No,No,4,20-04-2026 00:00,00-01-1900 09:29
TKT000168,CUST02422,09-01-2026 00:00,00-01-1900 04:36,Chat,Payment,EMI Issue,Medium,AG007,Hyderabad,Returning,Closed,78,20.13,No,No,5,10-01-2026 00:00,00-01-1900 00:44
TKT000169,CUST00442,20-02-2026 00:00,00-01-1900 08:45,Chat,Product,Wrong Item,Medium,AG020,Mumbai,New,Closed,65,8.51,No,No,4,20-02-2026 00:00,00-01-1900 17:16
TKT000170,CUST03176,21-06-2026 00:00,00-01-1900 09:50,Phone,Refund,Refund Rejected,Low,AG001,Hyderabad,New,Closed,198,44.21,No,No,5,23-06-2026 00:00,00-01-1900 06:03
TKT000171,CUST00493,20-01-2026 00:00,00-01-1900 07:59,Email,Delivery,Wrong Address,Medium,AG018,Chennai,Returning,Closed,86,14.33,No,No,5,20-01-2026 00:00,00-01-1900 22:19
TKT000172,CUST01064,07-04-2026 00:00,00-01-1900 21:22,Email,Cancellation,Seller Cancellation,Medium,AG014,Mumbai,Returning,Closed,84,21.98,No,No,4,08-04-2026 00:00,00-01-1900 19:21
TKT000173,CUST01702,02-03-2026 00:00,00-01-1900 13:59,Chat,Cancellation,Seller Cancellation,Medium,AG010,Chennai,Returning,Closed,89,13.3,No,No,5,03-03-2026 00:00,00-01-1900 03:17
TKT000174,CUST02317,17-01-2026 00:00,00-01-1900 21:03,Email,Payment,Duplicate Charge,Medium,AG005,Hyderabad,New,Closed,139,25.98,No,No,,18-01-2026 00:00,00-01-1900 23:02
TKT000175,CUST01193,03-06-2026 00:00,00-01-1900 16:09,Phone,Delivery,Tracking Issue,High,AG013,Bengaluru,Premium,Closed,95,17.19,No,No,,04-06-2026 00:00,00-01-1900 09:21
TKT000176,CUST02525,02-05-2026 00:00,00-01-1900 10:07,Chat,Delivery,Tracking Issue,Low,AG011,Hyderabad,Premium,Closed,378,56.09,No,Yes,3,04-05-2026 00:00,00-01-1900 18:13
TKT000177,CUST00033,24-05-2026 00:00,00-01-1900 16:45,Email,Delivery,Missing Order,High,AG013,Hyderabad,Premium,Closed,23,7.1,No,No,4,24-05-2026 00:00,00-01-1900 23:51
TKT000178,CUST00495,13-03-2026 00:00,00-01-1900 08:41,Email,Payment,EMI Issue,High,AG001,Hyderabad,Premium,Closed,48,3.23,Yes,No,5,13-03-2026 00:00,00-01-1900 11:55
TKT000179,CUST04002,04-02-2026 00:00,00-01-1900 06:49,Phone,Account,OTP Issue,Medium,AG034,Bengaluru,New,Closed,33,21.6,No,No,4,05-02-2026 00:00,00-01-1900 04:25
TKT000180,CUST00151,02-01-2026 00:00,00-01-1900 00:40,Email,Cancellation,Order Cancellation,Medium,AG018,Hyderabad,Returning,Closed,82,11.54,No,No,4,02-01-2026 00:00,00-01-1900 12:12
TKT000181,CUST00309,19-01-2026 00:00,00-01-1900 23:42,Email,Delivery,Tracking Issue,High,AG013,Pune,Returning,Closed,61,1.89,No,No,,20-01-2026 00:00,00-01-1900 01:35
TKT000182,CUST01820,10-02-2026 00:00,00-01-1900 17:33,Email,Product,Missing Item,Low,AG022,Pune,Premium,Closed,204,13.52,No,No,5,11-02-2026 00:00,00-01-1900 07:04
TKT000183,CUST03955,24-05-2026 00:00,00-01-1900 23:49,Chat,Account,Account Locked,Low,AG032,Bengaluru,Returning,Closed,252,29.28,No,No,5,26-05-2026 00:00,00-01-1900 05:06
TKT000184,CUST03382,07-02-2026 00:00,00-01-1900 18:37,Social Media,Delivery,Missing Order,Medium,AG014,Delhi,New,Closed,128,49.87,No,No,3,09-02-2026 00:00,00-01-1900 20:30
TKT000185,CUST02915,18-02-2026 00:00,00-01-1900 16:01,Chat,Payment,Payment Failed,Low,AG005,Hyderabad,Returning,Closed,217,28.18,No,No,4,19-02-2026 00:00,00-01-1900 20:12
TKT000186,CUST03981,24-03-2026 00:00,00-01-1900 16:25,Email,Account,Login Issue,Low,AG031,Mumbai,New,Closed,206,38.14,No,No,5,26-03-2026 00:00,00-01-1900 06:33
TKT000187,CUST02360,29-06-2026 00:00,00-01-1900 21:57,Email,Delivery,Wrong Address,Low,AG015,Delhi,New,Closed,86,25.05,No,No,5,30-06-2026 00:00,00-01-1900 23:00
TKT000188,CUST00905,20-04-2026 00:00,00-01-1900 13:42,Chat,Payment,Amount Debited,Low,AG002,Bengaluru,Returning,Closed,79,40.04,No,No,4,22-04-2026 00:00,00-01-1900 05:45
TKT000189,CUST00746,27-01-2026 00:00,00-01-1900 11:10,Email,Delivery,Tracking Issue,High,AG010,Pune,Returning,Closed,35,1.49,No,No,4,27-01-2026 00:00,00-01-1900 12:39
TKT000190,CUST01245,08-01-2026 00:00,00-01-1900 12:10,Email,Product,Damaged Product,Low,AG021,Hyderabad,New,Closed,186,13.71,No,No,,09-01-2026 00:00,00-01-1900 01:53
TKT000191,CUST03023,22-02-2026 00:00,00-01-1900 04:26,Phone,Product,Wrong Item,Medium,AG027,Hyderabad,Returning,Closed,35,8.94,No,No,5,22-02-2026 00:00,00-01-1900 13:22
TKT000192,CUST00628,23-03-2026 00:00,00-01-1900 14:18,Phone,Refund,Refund Delayed,Medium,AG001,Delhi,Returning,Closed,90,12.3,No,No,4,24-03-2026 00:00,00-01-1900 02:36
TKT000193,CUST01154,29-03-2026 00:00,00-01-1900 01:10,Phone,Delivery,Wrong Address,Medium,AG016,Hyderabad,New,Closed,91,18.31,No,No,4,29-03-2026 00:00,00-01-1900 19:29
TKT000194,CUST02043,01-02-2026 00:00,00-01-1900 13:43,Chat,Delivery,Wrong Address,High,AG012,Chennai,Returning,Closed,26,6.18,No,No,5,01-02-2026 00:00,00-01-1900 19:53
TKT000195,CUST01539,18-04-2026 00:00,00-01-1900 08:24,Chat,Account,Login Issue,Medium,AG029,Pune,New,Closed,79,11.38,No,No,,18-04-2026 00:00,00-01-1900 19:47
TKT000196,CUST03581,01-05-2026 00:00,00-01-1900 06:36,Chat,Product,Damaged Product,Medium,AG027,Chennai,Returning,Closed,92,7.02,No,No,4,01-05-2026 00:00,00-01-1900 13:37
TKT000197,CUST03324,17-02-2026 00:00,00-01-1900 09:50,Social Media,Product,Damaged Product,Medium,AG020,Bengaluru,New,Closed,112,5.36,No,No,4,17-02-2026 00:00,00-01-1900 15:12
TKT000198,CUST01657,30-05-2026 00:00,00-01-1900 11:03,Chat,Product,Wrong Item,Low,AG019,Pune,Returning,Closed,191,32.51,No,No,5,31-05-2026 00:00,00-01-1900 19:33
TKT000199,CUST03092,01-06-2026 00:00,00-01-1900 18:17,Phone,Delivery,Wrong Address,Low,AG014,Bengaluru,Premium,Closed,88,21.9,No,No,5,02-06-2026 00:00,00-01-1900 16:11
TKT000200,CUST04199,22-03-2026 00:00,00-01-1900 14:02,Email,Cancellation,Subscription Cancellation,Low,AG012,Chennai,Premium,Closed,151,13.49,No,No,4,23-03-2026 00:00,00-01-1900 03:31
TKT000201,CUST02229,26-04-2026 00:00,00-01-1900 13:56,Email,Payment,Payment Failed,High,AG003,Bengaluru,New,Closed,44,4.87,No,No,4,26-04-2026 00:00,00-01-1900 18:49
TKT000202,CUST01174,16-04-2026 00:00,00-01-1900 12:23,Phone,Delivery,Late Delivery,Low,AG012,Hyderabad,Returning,Closed,292,67.35,No,Yes,3,19-04-2026 00:00,00-01-1900 07:44
TKT000203,CUST02622,23-06-2026 00:00,00-01-1900 21:31,Chat,Delivery,Late Delivery,Medium,AG013,Bengaluru,Returning,Closed,69,4.96,No,No,4,24-06-2026 00:00,00-01-1900 02:28
TKT000204,CUST00054,07-05-2026 00:00,00-01-1900 21:19,Email,Product,Wrong Item,Critical,AG023,Bengaluru,New,Closed,20,2.02,Yes,No,,07-05-2026 00:00,00-01-1900 23:20
TKT000205,CUST03645,21-02-2026 00:00,00-01-1900 04:57,Phone,Delivery,Tracking Issue,Medium,AG018,Bengaluru,Returning,Closed,72,20.01,No,No,4,22-02-2026 00:00,00-01-1900 00:58
TKT000206,CUST02831,02-03-2026 00:00,00-01-1900 18:34,Chat,Payment,Amount Debited,Medium,AG004,Mumbai,Returning,Closed,119,10.21,No,No,5,03-03-2026 00:00,00-01-1900 04:47
TKT000207,CUST03860,08-06-2026 00:00,00-01-1900 07:17,Chat,Delivery,Late Delivery,High,AG017,Bengaluru,Returning,Closed,29,7.4,No,No,5,08-06-2026 00:00,00-01-1900 14:41
TKT000208,CUST00123,03-01-2026 00:00,00-01-1900 22:34,Chat,Delivery,Tracking Issue,Medium,AG013,Pune,Returning,Closed,163,36.7,No,No,3,05-01-2026 00:00,00-01-1900 11:16
TKT000209,CUST00561,21-01-2026 00:00,00-01-1900 09:03,Email,Delivery,Tracking Issue,Medium,AG010,Bengaluru,Returning,Closed,52,17.02,Yes,No,4,22-01-2026 00:00,00-01-1900 02:04
TKT000210,CUST00756,23-02-2026 00:00,00-01-1900 10:46,Phone,Account,Login Issue,Low,AG028,Hyderabad,Returning,Closed,89,40.55,No,No,4,25-02-2026 00:00,00-01-1900 03:19
TKT000211,CUST02215,11-02-2026 00:00,00-01-1900 20:10,Phone,Payment,EMI Issue,Low,AG005,Hyderabad,Returning,Closed,235,29.52,No,Yes,4,13-02-2026 00:00,00-01-1900 01:42
TKT000212,CUST00840,12-04-2026 00:00,00-01-1900 07:08,Email,Technical,Checkout Error,High,AG034,Pune,Premium,Closed,47,5.46,No,No,,12-04-2026 00:00,00-01-1900 12:35
TKT000213,CUST03268,14-06-2026 00:00,00-01-1900 23:07,Email,Technical,Page Not Loading,Medium,AG032,Bengaluru,Returning,Closed,90,7.19,No,No,5,15-06-2026 00:00,00-01-1900 06:19
TKT000214,CUST03741,09-04-2026 00:00,00-01-1900 11:03,Phone,Refund,Return Pickup,High,AG002,Mumbai,New,Closed,25,4.98,No,No,4,09-04-2026 00:00,00-01-1900 16:02
TKT000215,CUST02637,01-06-2026 00:00,00-01-1900 20:16,Email,Account,Profile Update,Low,AG033,Mumbai,Returning,Closed,85,28.27,No,No,4,03-06-2026 00:00,00-01-1900 00:32
TKT000216,CUST02544,23-05-2026 00:00,00-01-1900 21:12,Email,Product,Damaged Product,High,AG022,Pune,Returning,Closed,57,4.98,No,No,5,24-05-2026 00:00,00-01-1900 02:11
TKT000217,CUST02874,17-02-2026 00:00,00-01-1900 16:20,Phone,Refund,Refund Rejected,High,AG006,Hyderabad,Returning,Closed,55,7.49,No,No,4,17-02-2026 00:00,00-01-1900 23:49
TKT000218,CUST01666,21-06-2026 00:00,00-01-1900 05:18,Phone,Account,Profile Update,Critical,AG036,Mumbai,Returning,Closed,42,8.07,No,Yes,2,21-06-2026 00:00,00-01-1900 13:22
TKT000219,CUST02392,19-03-2026 00:00,00-01-1900 10:23,Phone,Delivery,Wrong Address,Medium,AG011,Pune,Returning,Closed,85,11.47,No,No,4,19-03-2026 00:00,00-01-1900 21:51
TKT000220,CUST00934,27-03-2026 00:00,00-01-1900 15:41,Phone,Delivery,Missing Order,High,AG010,Hyderabad,Premium,Closed,19,7.48,No,Yes,4,27-03-2026 00:00,00-01-1900 23:10
TKT000221,CUST01720,26-01-2026 00:00,00-01-1900 02:54,Chat,Payment,Payment Failed,Low,AG007,Delhi,New,Closed,247,103.53,No,Yes,3,30-01-2026 00:00,00-01-1900 10:26
TKT000222,CUST02484,28-06-2026 00:00,00-01-1900 00:27,Phone,Technical,Checkout Error,Medium,AG035,Chennai,Returning,Closed,35,8.99,No,No,4,28-06-2026 00:00,00-01-1900 09:26
TKT000223,CUST03073,31-05-2026 00:00,00-01-1900 19:21,Chat,Product,Missing Item,High,AG023,Hyderabad,Premium,Closed,61,4.51,No,No,4,31-05-2026 00:00,00-01-1900 23:51
TKT000224,CUST02111,14-01-2026 00:00,00-01-1900 19:55,Email,Delivery,Wrong Address,Medium,AG014,Bengaluru,Returning,Pending,229,,No,No,,,
TKT000225,CUST04248,09-04-2026 00:00,00-01-1900 08:59,Social Media,Account,Account Locked,Low,AG030,Mumbai,Returning,Closed,190,45.06,No,No,4,11-04-2026 00:00,00-01-1900 06:03
TKT000226,CUST01408,08-01-2026 00:00,00-01-1900 06:37,Email,Product,Missing Item,Medium,AG027,Pune,Returning,Closed,85,4.68,No,No,5,08-01-2026 00:00,00-01-1900 11:18
TKT000227,CUST00287,24-04-2026 00:00,00-01-1900 23:19,Email,Delivery,Late Delivery,High,AG013,Hyderabad,New,Closed,62,3.23,No,No,5,25-04-2026 00:00,00-01-1900 02:33
TKT000228,CUST02405,14-02-2026 00:00,00-01-1900 12:50,Email,Product,Wrong Item,Low,AG020,Delhi,Premium,Closed,192,43.89,No,No,4,16-02-2026 00:00,00-01-1900 08:44
TKT000229,CUST03347,29-05-2026 00:00,00-01-1900 23:48,Email,Payment,EMI Issue,High,AG005,Hyderabad,New,Closed,62,5.81,No,No,4,30-05-2026 00:00,00-01-1900 05:36
TKT000230,CUST02061,15-04-2026 00:00,00-01-1900 06:28,Chat,Delivery,Missing Order,Medium,AG016,Pune,Returning,Closed,40,14.39,No,No,4,15-04-2026 00:00,00-01-1900 20:51
TKT000231,CUST01895,09-06-2026 00:00,00-01-1900 09:23,Phone,Technical,Coupon Error,High,AG030,Bengaluru,Premium,Closed,46,6.84,No,No,5,09-06-2026 00:00,00-01-1900 16:13
TKT000232,CUST01051,28-06-2026 00:00,00-01-1900 08:32,Phone,Refund,Return Pickup,Medium,AG002,Hyderabad,New,Closed,65,22.33,No,No,4,29-06-2026 00:00,00-01-1900 06:51
TKT000233,CUST02329,14-01-2026 00:00,00-01-1900 19:00,Chat,Technical,App Crash,High,AG031,Hyderabad,Returning,Closed,61,1.79,No,No,4,14-01-2026 00:00,00-01-1900 20:48
TKT000234,CUST02671,31-01-2026 00:00,00-01-1900 12:20,Email,Payment,EMI Issue,Medium,AG002,Hyderabad,New,Closed,64,10.94,No,No,5,31-01-2026 00:00,00-01-1900 23:16
TKT000235,CUST01451,31-05-2026 00:00,00-01-1900 17:46,Phone,Delivery,Late Delivery,High,AG013,Pune,Returning,Closed,56,3.98,No,No,4,31-05-2026 00:00,00-01-1900 21:45
TKT000236,CUST01360,30-04-2026 00:00,00-01-1900 05:58,Social Media,Payment,Amount Debited,Medium,AG007,Bengaluru,New,Closed,105,16.34,No,Yes,4,30-04-2026 00:00,00-01-1900 22:18
TKT000237,CUST03340,30-06-2026 00:00,00-01-1900 03:21,Chat,Delivery,Wrong Address,Medium,AG018,Hyderabad,Returning,Closed,108,60.97,No,No,3,02-07-2026 00:00,00-01-1900 16:20
TKT000238,CUST01572,17-02-2026 00:00,00-01-1900 23:20,Social Media,Delivery,Missing Order,Low,AG015,Hyderabad,Returning,Closed,286,31.34,No,Yes,4,19-02-2026 00:00,00-01-1900 06:41
TKT000239,CUST02797,16-01-2026 00:00,00-01-1900 13:51,Social Media,Refund,Return Pickup,Low,AG001,Delhi,Premium,Closed,110,19.55,No,No,4,17-01-2026 00:00,00-01-1900 09:24
TKT000240,CUST02163,10-02-2026 00:00,00-01-1900 11:50,Chat,Refund,Partial Refund,Low,AG001,Mumbai,Returning,Closed,176,41.69,No,No,4,12-02-2026 00:00,00-01-1900 05:31
TKT000241,CUST01848,12-01-2026 00:00,00-01-1900 23:49,Phone,Delivery,Wrong Address,Medium,AG014,Pune,Returning,Closed,61,14.36,No,No,4,13-01-2026 00:00,00-01-1900 14:10
TKT000242,CUST02743,23-05-2026 00:00,00-01-1900 14:56,Chat,Delivery,Missing Order,Medium,AG011,Chennai,Returning,Closed,39,19.49,No,No,4,24-05-2026 00:00,00-01-1900 10:25
TKT000243,CUST02223,03-04-2026 00:00,00-01-1900 12:50,Email,Refund,Return Pickup,Low,AG001,Bengaluru,New,Closed,99,22.5,No,No,5,04-04-2026 00:00,00-01-1900 11:20
TKT000244,CUST00960,01-05-2026 00:00,00-01-1900 10:46,Email,Payment,Amount Debited,High,AG001,Bengaluru,Returning,Closed,73,19.86,No,No,3,02-05-2026 00:00,00-01-1900 06:38
TKT000245,CUST04334,19-01-2026 00:00,00-01-1900 12:49,Email,Cancellation,Order Cancellation,High,AG012,Bengaluru,Returning,Closed,75,19.32,No,Yes,3,20-01-2026 00:00,00-01-1900 08:09
TKT000246,CUST01013,24-04-2026 00:00,00-01-1900 16:51,Chat,Technical,Page Not Loading,Critical,AG033,Hyderabad,Premium,Closed,20,1.35,No,Yes,4,24-04-2026 00:00,00-01-1900 18:12
TKT000247,CUST01178,22-01-2026 00:00,00-01-1900 11:09,Email,Payment,Amount Debited,Low,AG002,Delhi,Returning,Closed,169,39.44,No,No,5,24-01-2026 00:00,00-01-1900 02:36
TKT000248,CUST03468,20-06-2026 00:00,00-01-1900 08:59,Chat,Delivery,Missing Order,Medium,AG011,Hyderabad,Returning,Closed,33,7.71,No,Yes,4,20-06-2026 00:00,00-01-1900 16:41
TKT000249,CUST01346,11-06-2026 00:00,00-01-1900 20:07,Email,Refund,Partial Refund,High,AG006,Hyderabad,New,Closed,46,2.49,No,No,4,11-06-2026 00:00,00-01-1900 22:37
TKT000250,CUST01401,25-01-2026 00:00,00-01-1900 17:22,Chat,Product,Damaged Product,Medium,AG024,Chennai,Returning,Closed,43,22.12,No,No,5,26-01-2026 00:00,00-01-1900 15:29
TKT000251,CUST01776,02-01-2026 00:00,00-01-1900 08:40,Email,Refund,Partial Refund,High,AG001,Hyderabad,New,Closed,50,6.84,No,No,4,02-01-2026 00:00,00-01-1900 15:30
TKT000252,CUST01802,26-04-2026 00:00,00-01-1900 12:39,Phone,Payment,EMI Issue,Critical,AG002,Chennai,Premium,Closed,18,1.09,No,No,4,26-04-2026 00:00,00-01-1900 13:44
TKT000253,CUST00912,14-06-2026 00:00,00-01-1900 02:47,Social Media,Payment,Amount Debited,Medium,AG009,Hyderabad,New,Closed,110,13.26,No,No,5,14-06-2026 00:00,00-01-1900 16:03
TKT000254,CUST02841,07-06-2026 00:00,00-01-1900 08:02,Social Media,Delivery,Late Delivery,Medium,AG012,Hyderabad,Returning,Closed,115,9.42,No,No,4,07-06-2026 00:00,00-01-1900 17:27
TKT000255,CUST01827,03-01-2026 00:00,00-01-1900 12:18,Email,Payment,Payment Failed,Medium,AG001,Bengaluru,New,Closed,90,43.72,No,No,3,05-01-2026 00:00,00-01-1900 08:01
TKT000256,CUST00273,22-06-2026 00:00,00-01-1900 22:10,Chat,Technical,Page Not Loading,Medium,AG032,Chennai,Returning,Closed,38,20.17,No,No,4,23-06-2026 00:00,00-01-1900 18:21
TKT000257,CUST04019,16-02-2026 00:00,00-01-1900 13:09,Email,Product,Quality Issue,Low,AG020,Hyderabad,Returning,Closed,110,23.57,No,No,5,17-02-2026 00:00,00-01-1900 12:43
TKT000258,CUST01176,23-02-2026 00:00,00-01-1900 19:43,Phone,Delivery,Wrong Address,Low,AG015,Hyderabad,New,Closed,136,14.54,No,No,5,24-02-2026 00:00,00-01-1900 10:15
TKT000259,CUST02542,15-01-2026 00:00,00-01-1900 16:24,Chat,Refund,Refund Delayed,High,AG004,Mumbai,Premium,Closed,56,2.61,Yes,No,4,15-01-2026 00:00,00-01-1900 19:01
TKT000260,CUST02073,06-04-2026 00:00,00-01-1900 09:45,Chat,Delivery,Wrong Address,Medium,AG012,Bengaluru,Returning,Closed,41,9.16,No,No,5,06-04-2026 00:00,00-01-1900 18:55
TKT000261,CUST04478,18-06-2026 00:00,00-01-1900 14:21,Chat,Technical,App Crash,Medium,AG030,Bengaluru,New,Closed,30,4.35,No,No,4,18-06-2026 00:00,00-01-1900 18:42
TKT000262,CUST03991,11-06-2026 00:00,00-01-1900 22:26,Chat,Payment,EMI Issue,Medium,AG004,Bengaluru,New,Pending,120,,No,No,,,
TKT000263,CUST01734,31-05-2026 00:00,00-01-1900 01:28,Email,Account,Login Issue,Medium,AG034,Pune,New,Closed,100,4.91,No,No,5,31-05-2026 00:00,00-01-1900 06:23
TKT000264,CUST03852,13-01-2026 00:00,00-01-1900 12:28,Phone,Payment,Amount Debited,Medium,AG002,Hyderabad,Returning,Closed,66,17.12,No,No,5,14-01-2026 00:00,00-01-1900 05:35
TKT000265,CUST01149,21-06-2026 00:00,00-01-1900 09:16,Phone,Product,Missing Item,High,AG019,Hyderabad,New,Closed,34,5.51,No,No,4,21-06-2026 00:00,00-01-1900 14:46
